,index,SOC,Time_s,Temperature_C
2376,26143,0.778,2138400,20
2377,26144,0.79,2139300,20
2378,26145,0.801,2140200,20
2379,26146,0.812,2141100,20
2380,26147,0.8230000000000001,2142000,20
2381,26148,0.834,2142900,20
2382,26149,0.846,2143800,20
2383,26150,0.857,2144700,20
2384,26151,0.867,2145600,20
2385,26152,0.877,2146500,20
2386,26153,0.886,2147400,20
2387,26154,0.896,2148300,20
2388,26155,0.905,2149200,20
2389,26156,0.914,2150100,20
2390,26157,0.923,2151000,20
2391,26158,0.931,2151900,20
2392,26159,0.9390000000000001,2152800,20
2393,26160,0.9470000000000001,2153700,20
2394,26161,0.9550000000000001,2154600,20
2395,26162,0.964,2155500,20
2396,26163,0.972,2156400,20
2397,26164,0.978,2157300,20
2398,26165,0.986,2158200,20
2399,26166,0.993,2159100,20
2400,26167,1.0,2160000,20
2401,26168,0.99,2160900,20
2402,26169,0.979,2161800,20
2403,26170,0.968,2162700,20
2404,26171,0.9580000000000001,2163600,20
2405,26172,0.9470000000000001,2164500,20
2406,26173,0.935,2165400,20
2407,26174,0.923,2166300,20
2408,26175,0.91,2167200,20
2409,26176,0.887,2168100,20
2410,26177,0.865,2169000,20
2411,26178,0.843,2169900,20
2412,26179,0.8200000000000001,2170800,20
2413,26180,0.798,2171700,20
2414,26181,0.775,2172600,20
2415,26182,0.752,2173500,20
2416,26183,0.729,2174400,20
2417,26184,0.707,2175300,20
2418,26185,0.684,2176200,20
2419,26186,0.663,2177100,20
2420,26187,0.642,2178000,20
2421,26188,0.622,2178900,20
2422,26189,0.603,2179800,20
2423,26190,0.584,2180700,20
2424,26191,0.5660000000000001,2181600,20
2425,26192,0.548,2182500,20
2426,26193,0.53,2183400,20
2427,26194,0.512,2184300,20
2428,26195,0.495,2185200,20
2429,26196,0.488,2186100,20
2430,26197,0.481,2187000,20
2431,26198,0.47400000000000003,2187900,20
2432,26199,0.468,2188800,20
2433,26200,0.462,2189700,20
2434,26201,0.455,2190600,20
2435,26202,0.45,2191500,20
2436,26203,0.444,2192400,20
2437,26204,0.457,2193300,20
2438,26205,0.468,2194200,20
2439,26206,0.48,2195100,20
2440,26207,0.492,2196000,20
2441,26208,0.496,2196900,20
2442,26209,0.502,2197800,20
2443,26210,0.507,2198700,20
2444,26211,0.513,2199600,20
2445,26212,0.518,2200500,20
2446,26213,0.524,2201400,20
2447,26214,0.527,2202300,20
2448,26215,0.533,2203200,20
2449,26216,0.539,2204100,20
2450,26217,0.545,2205000,20
2451,26218,0.55,2205900,20
2452,26219,0.556,2206800,20
2453,26220,0.562,2207700,20
2454,26221,0.5670000000000001,2208600,20
2455,26222,0.5730000000000001,2209500,20
2456,26223,0.578,2210400,20
2457,26224,0.584,2211300,20
2458,26225,0.589,2212200,20
2459,26226,0.595,2213100,20
2460,26227,0.6000000000000001,2214000,20
2461,26228,0.604,2214900,20
2462,26229,0.607,2215800,20
2463,26230,0.61,2216700,20
2464,26231,0.613,2217600,20
2465,26232,0.617,2218500,20
2466,26233,0.619,2219400,20
2467,26234,0.622,2220300,20
2468,26235,0.625,2221200,20
2469,26236,0.628,2222100,20
2470,26237,0.63,2223000,20
2471,26238,0.633,2223900,20
2472,26239,0.635,2224800,20
2473,26240,0.637,2225700,20
2474,26241,0.639,2226600,20
2475,26242,0.644,2227500,20
2476,26243,0.646,2228400,20
2477,26244,0.65,2229300,20
2478,26245,0.655,2230200,20
2479,26246,0.657,2231100,20
2480,26247,0.657,2232000,20
2481,26248,0.658,2232900,20
2482,26249,0.659,2233800,20
2483,26250,0.659,2234700,20
2484,26251,0.66,2235600,20
2485,26252,0.659,2236500,20
2486,26253,0.658,2237400,20
2487,26254,0.655,2238300,20
2488,26255,0.653,2239200,20
2489,26256,0.65,2240100,20
2490,26257,0.647,2241000,20
2491,26258,0.645,2241900,20
2492,26259,0.642,2242800,20
2493,26260,0.639,2243700,20
2494,26261,0.636,2244600,20
2495,26262,0.634,2245500,20
2496,26263,0.632,2246400,20
2497,26264,0.63,2247300,20
2498,26265,0.625,2248200,20
2499,26266,0.622,2249100,20
2500,26267,0.618,2250000,20
2501,26268,0.614,2250900,20
2502,26269,0.609,2251800,20
2503,26270,0.605,2252700,20
2504,26271,0.602,2253600,20
2505,26272,0.598,2254500,20
2506,26273,0.594,2255400,20
2507,26274,0.591,2256300,20
2508,26275,0.588,2257200,20
2509,26276,0.585,2258100,20
2510,26277,0.583,2259000,20
2511,26278,0.58,2259900,20
2512,26279,0.578,2260800,20
2513,26280,0.5760000000000001,2261700,20
2514,26281,0.5740000000000001,2262600,20
2515,26282,0.5710000000000001,2263500,20
2516,26283,0.5700000000000001,2264400,20
2517,26284,0.5700000000000001,2265300,20
2518,26285,0.5700000000000001,2266200,20
2519,26286,0.5700000000000001,2267100,20
2520,26287,0.5700000000000001,2268000,20
2521,26288,0.5700000000000001,2268900,20
2522,26289,0.5700000000000001,2269800,20
2523,26290,0.5700000000000001,2270700,20
2524,26291,0.5700000000000001,2271600,20
2525,26292,0.5720000000000001,2272500,20
2526,26293,0.5740000000000001,2273400,20
2527,26294,0.5750000000000001,2274300,20
2528,26295,0.577,2275200,20
2529,26296,0.579,2276100,20
2530,26297,0.581,2277000,20
2531,26298,0.584,2277900,20
2532,26299,0.586,2278800,20
2533,26300,0.589,2279700,20
2534,26301,0.591,2280600,20
2535,26302,0.594,2281500,20
2536,26303,0.597,2282400,20
2537,26304,0.602,2283300,20
2538,26305,0.606,2284200,20
2539,26306,0.611,2285100,20
2540,26307,0.616,2286000,20
2541,26308,0.621,2286900,20
2542,26309,0.626,2287800,20
2543,26310,0.63,2288700,20
2544,26311,0.635,2289600,20
2545,26312,0.64,2290500,20
2546,26313,0.645,2291400,20
2547,26314,0.65,2292300,20
2548,26315,0.654,2293200,20
2549,26316,0.659,2294100,20
2550,26317,0.664,2295000,20
2551,26318,0.669,2295900,20
2552,26319,0.674,2296800,20
2553,26320,0.678,2297700,20
2554,26321,0.683,2298600,20
2555,26322,0.6880000000000001,2299500,20
2556,26323,0.6930000000000001,2300400,20
2557,26324,0.6970000000000001,2301300,20
2558,26325,0.7000000000000001,2302200,20
2559,26326,0.7030000000000001,2303100,20
2560,26327,0.706,2304000,20
2561,26328,0.708,2304900,20
2562,26329,0.71,2305800,20
2563,26330,0.712,2306700,20
2564,26331,0.714,2307600,20
2565,26332,0.717,2308500,20
2566,26333,0.718,2309400,20
2567,26334,0.719,2310300,20
2568,26335,0.721,2311200,20
2569,26336,0.721,2312100,20
2570,26337,0.723,2313000,20
2571,26338,0.723,2313900,20
2572,26339,0.723,2314800,20
2573,26340,0.723,2315700,20
2574,26341,0.722,2316600,20
2575,26342,0.72,2317500,20
2576,26343,0.717,2318400,20
2577,26344,0.716,2319300,20
2578,26345,0.713,2320200,20
2579,26346,0.714,2321100,20
2580,26347,0.714,2322000,20
2581,26348,0.716,2322900,20
2582,26349,0.72,2323800,20
2583,26350,0.723,2324700,20
2584,26351,0.725,2325600,20
2585,26352,0.728,2326500,20
2586,26353,0.731,2327400,20
2587,26354,0.733,2328300,20
2588,26355,0.736,2329200,20
2589,26356,0.738,2330100,20
2590,26357,0.741,2331000,20
2591,26358,0.743,2331900,20
2592,26359,0.746,2332800,20
2593,26360,0.748,2333700,20
2594,26361,0.751,2334600,20
2595,26362,0.753,2335500,20
2596,26363,0.756,2336400,20
2597,26364,0.758,2337300,20
2598,26365,0.759,2338200,20
2599,26366,0.757,2339100,20
2600,26367,0.756,2340000,20
2601,26368,0.753,2340900,20
2602,26369,0.749,2341800,20
2603,26370,0.745,2342700,20
2604,26371,0.74,2343600,20
2605,26372,0.736,2344500,20
2606,26373,0.732,2345400,20
2607,26374,0.729,2346300,20
2608,26375,0.725,2347200,20
2609,26376,0.721,2348100,20
2610,26377,0.719,2349000,20
2611,26378,0.717,2349900,20
2612,26379,0.715,2350800,20
2613,26380,0.713,2351700,20
2614,26381,0.712,2352600,20
2615,26382,0.711,2353500,20
2616,26383,0.711,2354400,20
2617,26384,0.711,2355300,20
2618,26385,0.711,2356200,20
2619,26386,0.711,2357100,20
2620,26387,0.711,2358000,20
2621,26388,0.712,2358900,20
2622,26389,0.713,2359800,20
2623,26390,0.715,2360700,20
2624,26391,0.716,2361600,20
2625,26392,0.718,2362500,20
2626,26393,0.719,2363400,20
2627,26394,0.721,2364300,20
2628,26395,0.723,2365200,20
2629,26396,0.725,2366100,20
2630,26397,0.727,2367000,20
2631,26398,0.729,2367900,20
2632,26399,0.731,2368800,20
2633,26400,0.733,2369700,20
2634,26401,0.737,2370600,20
2635,26402,0.741,2371500,20
2636,26403,0.745,2372400,20
2637,26404,0.747,2373300,20
2638,26405,0.751,2374200,20
2639,26406,0.755,2375100,20
2640,26407,0.76,2376000,20
2641,26408,0.766,2376900,20
2642,26409,0.771,2377800,20
2643,26410,0.777,2378700,20
2644,26411,0.783,2379600,20
2645,26412,0.788,2380500,20
2646,26413,0.794,2381400,20
2647,26414,0.8,2382300,20
2648,26415,0.806,2383200,20
2649,26416,0.811,2384100,20
2650,26417,0.8170000000000001,2385000,20
2651,26418,0.8220000000000001,2385900,20
2652,26419,0.8280000000000001,2386800,20
2653,26420,0.833,2387700,20
2654,26421,0.836,2388600,20
2655,26422,0.84,2389500,20
2656,26423,0.844,2390400,20
2657,26424,0.848,2391300,20
2658,26425,0.851,2392200,20
2659,26426,0.855,2393100,20
2660,26427,0.858,2394000,20
2661,26428,0.86,2394900,20
2662,26429,0.862,2395800,20
2663,26430,0.864,2396700,20
2664,26431,0.866,2397600,20
2665,26432,0.868,2398500,20
2666,26433,0.871,2399400,20
2667,26434,0.874,2400300,20
2668,26435,0.879,2401200,20
2669,26436,0.884,2402100,20
2670,26437,0.887,2403000,20
2671,26438,0.891,2403900,20
2672,26439,0.895,2404800,20
2673,26440,0.899,2405700,20
2674,26441,0.903,2406600,20
2675,26442,0.906,2407500,20
2676,26443,0.909,2408400,20
2677,26444,0.913,2409300,20
2678,26445,0.916,2410200,20
2679,26446,0.919,2411100,20
2680,26447,0.921,2412000,20
2681,26448,0.923,2412900,20
2682,26449,0.926,2413800,20
2683,26450,0.927,2414700,20
2684,26451,0.93,2415600,20
2685,26452,0.932,2416500,20
2686,26453,0.935,2417400,20
2687,26454,0.9380000000000001,2418300,20
2688,26455,0.9400000000000001,2419200,20
2689,26456,0.9430000000000001,2420100,20
2690,26457,0.9450000000000001,2421000,20
2691,26458,0.9470000000000001,2421900,20
2692,26459,0.9500000000000001,2422800,20
2693,26460,0.9520000000000001,2423700,20
2694,26461,0.9530000000000001,2424600,20
2695,26462,0.9540000000000001,2425500,20
2696,26463,0.9530000000000001,2426400,20
2697,26464,0.9500000000000001,2427300,20
2698,26465,0.9480000000000001,2428200,20
2699,26466,0.9390000000000001,2429100,20
2700,26467,0.932,2430000,20
2701,26468,0.927,2430900,20
2702,26469,0.924,2431800,20
2703,26470,0.92,2432700,20
2704,26471,0.915,2433600,20
2705,26472,0.913,2434500,20
2706,26473,0.912,2435400,20
2707,26474,0.912,2436300,20
2708,26475,0.912,2437200,20
2709,26476,0.908,2438100,20
2710,26477,0.89,2439000,20
2711,26478,0.872,2439900,20
2712,26479,0.855,2440800,20
2713,26480,0.839,2441700,20
2714,26481,0.8230000000000001,2442600,20
2715,26482,0.807,2443500,20
2716,26483,0.79,2444400,20
2717,26484,0.793,2445300,20
2718,26485,0.796,2446200,20
2719,26486,0.797,2447100,20
2720,26487,0.799,2448000,20
2721,26488,0.802,2448900,20
2722,26489,0.806,2449800,20
2723,26490,0.81,2450700,20
2724,26491,0.8130000000000001,2451600,20
2725,26492,0.8170000000000001,2452500,20
2726,26493,0.8230000000000001,2453400,20
2727,26494,0.8270000000000001,2454300,20
2728,26495,0.8310000000000001,2455200,20
2729,26496,0.837,2456100,20
2730,26497,0.843,2457000,20
2731,26498,0.848,2457900,20
2732,26499,0.855,2458800,20
2733,26500,0.861,2459700,20
2734,26501,0.867,2460600,20
2735,26502,0.872,2461500,20
2736,26503,0.878,2462400,20
2737,26504,0.885,2463300,20
2738,26505,0.891,2464200,20
2739,26506,0.898,2465100,20
2740,26507,0.904,2466000,20
2741,26508,0.911,2466900,20
2742,26509,0.916,2467800,20
2743,26510,0.923,2468700,20
2744,26511,0.929,2469600,20
2745,26512,0.936,2470500,20
2746,26513,0.9420000000000001,2471400,20
2747,26514,0.9480000000000001,2472300,20
2748,26515,0.9530000000000001,2473200,20
2749,26516,0.9580000000000001,2474100,20
2750,26517,0.962,2475000,20
2751,26518,0.966,2475900,20
2752,26519,0.971,2476800,20
2753,26520,0.975,2477700,20
2754,26521,0.978,2478600,20
2755,26522,0.981,2479500,20
2756,26523,0.985,2480400,20
2757,26524,0.988,2481300,20
2758,26525,0.989,2482200,20
2759,26526,0.991,2483100,20
2760,26527,0.994,2484000,20
2761,26528,0.996,2484900,20
2762,26529,0.998,2485800,20
2763,26530,0.999,2486700,20
2764,26531,1.0,2487600,20
2765,26532,1.0,2488500,20
2766,26533,0.998,2489400,20
2767,26534,0.996,2490300,20
2768,26535,0.994,2491200,20
2769,26536,0.989,2492100,20
2770,26537,0.987,2493000,20
2771,26538,0.982,2493900,20
2772,26539,0.979,2494800,20
2773,26540,0.975,2495700,20
2774,26541,0.971,2496600,20
2775,26542,0.969,2497500,20
2776,26543,0.965,2498400,20
2777,26544,0.96,2499300,20
2778,26545,0.9550000000000001,2500200,20
2779,26546,0.9500000000000001,2501100,20
2780,26547,0.9460000000000001,2502000,20
2781,26548,0.9420000000000001,2502900,20
2782,26549,0.9380000000000001,2503800,20
2783,26550,0.933,2504700,20
2784,26551,0.93,2505600,20
2785,26552,0.925,2506500,20
2786,26553,0.921,2507400,20
2787,26554,0.918,2508300,20
2788,26555,0.913,2509200,20
2789,26556,0.908,2510100,20
2790,26557,0.905,2511000,20
2791,26558,0.9,2511900,20
2792,26559,0.895,2512800,20
2793,26560,0.891,2513700,20
2794,26561,0.888,2514600,20
2795,26562,0.884,2515500,20
2796,26563,0.882,2516400,20
2797,26564,0.878,2517300,20
2798,26565,0.874,2518200,20
2799,26566,0.871,2519100,20
2800,26567,0.868,2520000,20
2801,26568,0.865,2520900,20
2802,26569,0.863,2521800,20
2803,26570,0.861,2522700,20
2804,26571,0.861,2523600,20
2805,26572,0.859,2524500,20
2806,26573,0.858,2525400,20
2807,26574,0.858,2526300,20
2808,26575,0.857,2527200,20
2809,26576,0.856,2528100,20
2810,26577,0.849,2529000,20
2811,26578,0.8300000000000001,2529900,20
2812,26579,0.8140000000000001,2530800,20
2813,26580,0.8170000000000001,2531700,20
2814,26581,0.8190000000000001,2532600,20
2815,26582,0.8210000000000001,2533500,20
2816,26583,0.8240000000000001,2534400,20
2817,26584,0.8260000000000001,2535300,20
2818,26585,0.8290000000000001,2536200,20
2819,26586,0.833,2537100,20
2820,26587,0.836,2538000,20
2821,26588,0.84,2538900,20
2822,26589,0.844,2539800,20
2823,26590,0.849,2540700,20
2824,26591,0.852,2541600,20
2825,26592,0.858,2542500,20
2826,26593,0.863,2543400,20
2827,26594,0.868,2544300,20
2828,26595,0.874,2545200,20
2829,26596,0.879,2546100,20
2830,26597,0.884,2547000,20
2831,26598,0.889,2547900,20
2832,26599,0.895,2548800,20
2833,26600,0.9,2549700,20
2834,26601,0.907,2550600,20
2835,26602,0.912,2551500,20
2836,26603,0.918,2552400,20
2837,26604,0.923,2553300,20
2838,26605,0.928,2554200,20
2839,26606,0.934,2555100,20
2840,26607,0.9400000000000001,2556000,20
2841,26608,0.9450000000000001,2556900,20
2842,26609,0.9500000000000001,2557800,20
2843,26610,0.9550000000000001,2558700,20
2844,26611,0.96,2559600,20
2845,26612,0.964,2560500,20
2846,26613,0.968,2561400,20
2847,26614,0.973,2562300,20
2848,26615,0.977,2563200,20
2849,26616,0.981,2564100,20
2850,26617,0.983,2565000,20
2851,26618,0.986,2565900,20
2852,26619,0.989,2566800,20
2853,26620,0.992,2567700,20
2854,26621,0.994,2568600,20
2855,26622,0.995,2569500,20
2856,26623,0.997,2570400,20
2857,26624,0.998,2571300,20
2858,26625,0.999,2572200,20
2859,26626,1.0,2573100,20
2860,26627,0.999,2574000,20
2861,26628,0.995,2574900,20
2862,26629,0.993,2575800,20
2863,26630,0.992,2576700,20
2864,26631,0.99,2577600,20
2865,26632,0.989,2578500,20
2866,26633,0.988,2579400,20
2867,26634,0.985,2580300,20
2868,26635,0.982,2581200,20
2869,26636,0.979,2582100,20
2870,26637,0.975,2583000,20
2871,26638,0.973,2583900,20
2872,26639,0.969,2584800,20
2873,26640,0.967,2585700,20
2874,26641,0.962,2586600,20
2875,26642,0.96,2587500,20
2876,26643,0.9560000000000001,2588400,20
2877,26644,0.9520000000000001,2589300,20
2878,26645,0.9470000000000001,2590200,20
2879,26646,0.9410000000000001,2591100,20
2880,26647,0.936,2592000,20
2881,26648,0.932,2592900,20
2882,26649,0.928,2593800,20
2883,26650,0.924,2594700,20
2884,26651,0.92,2595600,20
2885,26652,0.916,2596500,20
2886,26653,0.911,2597400,20
2887,26654,0.906,2598300,20
2888,26655,0.901,2599200,20
2889,26656,0.898,2600100,20
2890,26657,0.893,2601000,20
2891,26658,0.888,2601900,20
2892,26659,0.886,2602800,20
2893,26660,0.882,2603700,20
2894,26661,0.879,2604600,20
2895,26662,0.875,2605500,20
2896,26663,0.873,2606400,20
2897,26664,0.87,2607300,20
2898,26665,0.869,2608200,20
2899,26666,0.866,2609100,20
2900,26667,0.864,2610000,20
2901,26668,0.863,2610900,20
2902,26669,0.862,2611800,20
2903,26670,0.861,2612700,20
2904,26671,0.861,2613600,20
2905,26672,0.861,2614500,20
2906,26673,0.861,2615400,20
2907,26674,0.846,2616300,20
2908,26675,0.8290000000000001,2617200,20
2909,26676,0.8300000000000001,2618100,20
2910,26677,0.8320000000000001,2619000,20
2911,26678,0.834,2619900,20
2912,26679,0.835,2620800,20
2913,26680,0.837,2621700,20
2914,26681,0.84,2622600,20
2915,26682,0.843,2623500,20
2916,26683,0.845,2624400,20
2917,26684,0.848,2625300,20
2918,26685,0.851,2626200,20
2919,26686,0.855,2627100,20
2920,26687,0.858,2628000,20
2921,26688,0.861,2628900,20
2922,26689,0.866,2629800,20
2923,26690,0.87,2630700,20
2924,26691,0.874,2631600,20
2925,26692,0.879,2632500,20
2926,26693,0.883,2633400,20
2927,26694,0.887,2634300,20
2928,26695,0.893,2635200,20
2929,26696,0.897,2636100,20
2930,26697,0.902,2637000,20
2931,26698,0.907,2637900,20
2932,26699,0.911,2638800,20
2933,26700,0.915,2639700,20
2934,26701,0.92,2640600,20
2935,26702,0.924,2641500,20
2936,26703,0.928,2642400,20
2937,26704,0.933,2643300,20
2938,26705,0.937,2644200,20
2939,26706,0.9400000000000001,2645100,20
2940,26707,0.9440000000000001,2646000,20
2941,26708,0.9470000000000001,2646900,20
2942,26709,0.9500000000000001,2647800,20
2943,26710,0.9550000000000001,2648700,20
2944,26711,0.9590000000000001,2649600,20
2945,26712,0.963,2650500,20
2946,26713,0.968,2651400,20
2947,26714,0.972,2652300,20
2948,26715,0.976,2653200,20
2949,26716,0.98,2654100,20
2950,26717,0.983,2655000,20
2951,26718,0.986,2655900,20
2952,26719,0.99,2656800,20
2953,26720,0.994,2657700,20
2954,26721,0.996,2658600,20
2955,26722,0.999,2659500,20
2956,26723,1.0,2660400,20
2957,26724,1.0,2661300,20
2958,26725,0.999,2662200,20
2959,26726,0.999,2663100,20
2960,26727,0.998,2664000,20
2961,26728,0.995,2664900,20
2962,26729,0.994,2665800,20
2963,26730,0.993,2666700,20
2964,26731,0.991,2667600,20
2965,26732,0.99,2668500,20
2966,26733,0.989,2669400,20
2967,26734,0.986,2670300,20
2968,26735,0.984,2671200,20
2969,26736,0.981,2672100,20
2970,26737,0.98,2673000,20
2971,26738,0.979,2673900,20
2972,26739,0.977,2674800,20
2973,26740,0.975,2675700,20
2974,26741,0.972,2676600,20
2975,26742,0.97,2677500,20
2976,26743,0.968,2678400,20
2977,26744,0.967,2679300,20
2978,26745,0.965,2680200,20
2979,26746,0.962,2681100,20
2980,26747,0.961,2682000,20
2981,26748,0.9590000000000001,2682900,20
2982,26749,0.9580000000000001,2683800,20
2983,26750,0.9550000000000001,2684700,20
2984,26751,0.9540000000000001,2685600,20
2985,26752,0.9520000000000001,2686500,20
2986,26753,0.9520000000000001,2687400,20
2987,26754,0.9500000000000001,2688300,20
2988,26755,0.9500000000000001,2689200,20
2989,26756,0.9500000000000001,2690100,20
2990,26757,0.9490000000000001,2691000,20
2991,26758,0.9490000000000001,2691900,20
2992,26759,0.9490000000000001,2692800,20
2993,26760,0.9480000000000001,2693700,20
2994,26761,0.934,2694600,20
2995,26762,0.917,2695500,20
2996,26763,0.9,2696400,20
2997,26764,0.882,2697300,20
2998,26765,0.866,2698200,20
2999,26766,0.849,2699100,20
3000,26767,0.8320000000000001,2700000,20
3001,26768,0.8160000000000001,2700900,20
3002,26769,0.8,2701800,20
3003,26770,0.784,2702700,20
3004,26771,0.769,2703600,20
3005,26772,0.772,2704500,20
3006,26773,0.775,2705400,20
3007,26774,0.778,2706300,20
3008,26775,0.782,2707200,20
3009,26776,0.785,2708100,20
3010,26777,0.789,2709000,20
3011,26778,0.793,2709900,20
3012,26779,0.797,2710800,20
3013,26780,0.8,2711700,20
3014,26781,0.805,2712600,20
3015,26782,0.809,2713500,20
3016,26783,0.8140000000000001,2714400,20
3017,26784,0.8190000000000001,2715300,20
3018,26785,0.8240000000000001,2716200,20
3019,26786,0.8280000000000001,2717100,20
3020,26787,0.834,2718000,20
3021,26788,0.838,2718900,20
3022,26789,0.843,2719800,20
3023,26790,0.847,2720700,20
3024,26791,0.852,2721600,20
3025,26792,0.858,2722500,20
3026,26793,0.864,2723400,20
3027,26794,0.869,2724300,20
3028,26795,0.875,2725200,20
3029,26796,0.885,2726100,20
3030,26797,0.89,2727000,20
3031,26798,0.897,2727900,20
3032,26799,0.902,2728800,20
3033,26800,0.908,2729700,20
3034,26801,0.914,2730600,20
3035,26802,0.919,2731500,20
3036,26803,0.925,2732400,20
3037,26804,0.931,2733300,20
3038,26805,0.936,2734200,20
3039,26806,0.9420000000000001,2735100,20
3040,26807,0.9480000000000001,2736000,20
3041,26808,0.9530000000000001,2736900,20
3042,26809,0.9580000000000001,2737800,20
3043,26810,0.963,2738700,20
3044,26811,0.968,2739600,20
3045,26812,0.972,2740500,20
3046,26813,0.977,2741400,20
3047,26814,0.981,2742300,20
3048,26815,0.985,2743200,20
3049,26816,0.989,2744100,20
3050,26817,0.992,2745000,20
3051,26818,0.995,2745900,20
3052,26819,0.997,2746800,20
3053,26820,0.999,2747700,20
3054,26821,1.0,2748600,20
3055,26822,0.999,2749500,20
3056,26823,0.997,2750400,20
3057,26824,0.996,2751300,20
3058,26825,0.995,2752200,20
3059,26826,0.993,2753100,20
3060,26827,0.992,2754000,20
3061,26828,0.991,2754900,20
3062,26829,0.988,2755800,20
3063,26830,0.986,2756700,20
3064,26831,0.983,2757600,20
3065,26832,0.982,2758500,20
3066,26833,0.979,2759400,20
3067,26834,0.975,2760300,20
3068,26835,0.972,2761200,20
3069,26836,0.968,2762100,20
3070,26837,0.964,2763000,20
3071,26838,0.96,2763900,20
3072,26839,0.9560000000000001,2764800,20
3073,26840,0.9530000000000001,2765700,20
3074,26841,0.9490000000000001,2766600,20
3075,26842,0.9450000000000001,2767500,20
3076,26843,0.9410000000000001,2768400,20
3077,26844,0.936,2769300,20
3078,26845,0.931,2770200,20
3079,26846,0.924,2771100,20
3080,26847,0.918,2772000,20
3081,26848,0.914,2772900,20
3082,26849,0.91,2773800,20
3083,26850,0.907,2774700,20
3084,26851,0.901,2775600,20
3085,26852,0.899,2776500,20
3086,26853,0.896,2777400,20
3087,26854,0.893,2778300,20
3088,26855,0.89,2779200,20
3089,26856,0.887,2780100,20
3090,26857,0.886,2781000,20
3091,26858,0.883,2781900,20
3092,26859,0.882,2782800,20
3093,26860,0.881,2783700,20
3094,26861,0.879,2784600,20
3095,26862,0.879,2785500,20
3096,26863,0.874,2786400,20
3097,26864,0.856,2787300,20
3098,26865,0.836,2788200,20
3099,26866,0.8180000000000001,2789100,20
3100,26867,0.801,2790000,20
3101,26868,0.802,2790900,20
3102,26869,0.804,2791800,20
3103,26870,0.807,2792700,20
3104,26871,0.809,2793600,20
3105,26872,0.8130000000000001,2794500,20
3106,26873,0.8170000000000001,2795400,20
3107,26874,0.8210000000000001,2796300,20
3108,26875,0.8260000000000001,2797200,20
3109,26876,0.8300000000000001,2798100,20
3110,26877,0.834,2799000,20
3111,26878,0.839,2799900,20
3112,26879,0.843,2800800,20
3113,26880,0.846,2801700,20
3114,26881,0.851,2802600,20
3115,26882,0.855,2803500,20
3116,26883,0.859,2804400,20
3117,26884,0.864,2805300,20
3118,26885,0.869,2806200,20
3119,26886,0.873,2807100,20
3120,26887,0.879,2808000,20
3121,26888,0.885,2808900,20
3122,26889,0.89,2809800,20
3123,26890,0.895,2810700,20
3124,26891,0.901,2811600,20
3125,26892,0.907,2812500,20
3126,26893,0.912,2813400,20
3127,26894,0.918,2814300,20
3128,26895,0.923,2815200,20
3129,26896,0.929,2816100,20
3130,26897,0.934,2817000,20
3131,26898,0.9400000000000001,2817900,20
3132,26899,0.9450000000000001,2818800,20
3133,26900,0.9510000000000001,2819700,20
3134,26901,0.9560000000000001,2820600,20
3135,26902,0.96,2821500,20
3136,26903,0.965,2822400,20
3137,26904,0.97,2823300,20
3138,26905,0.974,2824200,20
3139,26906,0.978,2825100,20
3140,26907,0.982,2826000,20
3141,26908,0.986,2826900,20
3142,26909,0.989,2827800,20
3143,26910,0.991,2828700,20
3144,26911,0.994,2829600,20
3145,26912,0.995,2830500,20
3146,26913,0.998,2831400,20
3147,26914,1.0,2832300,20
3148,26915,1.0,2833200,20
3149,26916,0.999,2834100,20
3150,26917,0.998,2835000,20
3151,26918,0.996,2835900,20
3152,26919,0.996,2836800,20
3153,26920,0.995,2837700,20
3154,26921,0.994,2838600,20
3155,26922,0.993,2839500,20
3156,26923,0.991,2840400,20
3157,26924,0.988,2841300,20
3158,26925,0.985,2842200,20
3159,26926,0.982,2843100,20
3160,26927,0.978,2844000,20
3161,26928,0.976,2844900,20
3162,26929,0.972,2845800,20
3163,26930,0.97,2846700,20
3164,26931,0.967,2847600,20
3165,26932,0.966,2848500,20
3166,26933,0.963,2849400,20
3167,26934,0.961,2850300,20
3168,26935,0.9570000000000001,2851200,20
3169,26936,0.9540000000000001,2852100,20
3170,26937,0.9510000000000001,2853000,20
3171,26938,0.9470000000000001,2853900,20
3172,26939,0.9440000000000001,2854800,20
3173,26940,0.9390000000000001,2855700,20
3174,26941,0.936,2856600,20
3175,26942,0.932,2857500,20
3176,26943,0.93,2858400,20
3177,26944,0.927,2859300,20
3178,26945,0.925,2860200,20
3179,26946,0.922,2861100,20
3180,26947,0.92,2862000,20
3181,26948,0.918,2862900,20
3182,26949,0.916,2863800,20
3183,26950,0.913,2864700,20
3184,26951,0.912,2865600,20
3185,26952,0.911,2866500,20
3186,26953,0.91,2867400,20
3187,26954,0.91,2868300,20
3188,26955,0.91,2869200,20
3189,26956,0.91,2870100,20
3190,26957,0.908,2871000,20
3191,26958,0.891,2871900,20
3192,26959,0.874,2872800,20
3193,26960,0.857,2873700,20
3194,26961,0.841,2874600,20
3195,26962,0.8250000000000001,2875500,20
3196,26963,0.809,2876400,20
3197,26964,0.8130000000000001,2877300,20
3198,26965,0.8150000000000001,2878200,20
3199,26966,0.8190000000000001,2879100,20
3200,26967,0.8230000000000001,2880000,20
3201,26968,0.8260000000000001,2880900,20
3202,26969,0.8300000000000001,2881800,20
3203,26970,0.834,2882700,20
3204,26971,0.836,2883600,20
3205,26972,0.841,2884500,20
