,Time_s,Temperature_C
4022,7239600.0,23.9
4023,7241400.0,24.1
4024,7243200.0,24.3
4025,7245000.0,24.4
4026,7246800.0,24.6
4027,7248600.0,24.7
4028,7250400.0,24.9
4029,7252200.0,24.9
4030,7254000.0,25.0
4031,7255800.0,25.0
4032,7257600.0,25.1
4033,7259400.0,25.1
4034,7261200.0,25.1
4035,7263000.0,25.1
4036,7264800.0,25.0
4037,7266600.0,25.0
4038,7268400.0,24.9
4039,7270200.0,24.8
4040,7272000.0,24.6
4041,7273800.0,24.5
4042,7275600.0,24.4
4043,7277400.0,24.3
4044,7279200.0,24.2
4045,7281000.0,24.2
4046,7282800.0,24.1
4047,7284600.0,24.0
4048,7286400.0,23.9
4049,7288200.0,23.8
4050,7290000.0,23.8
4051,7291800.0,23.7
4052,7293600.0,23.6
4053,7295400.0,23.5
4054,7297200.0,23.4
4055,7299000.0,23.3
4056,7300800.0,23.2
4057,7302600.0,23.2
4058,7304400.0,23.1
4059,7306200.0,23.1
4060,7308000.0,23.0
4061,7309800.0,23.0
4062,7311600.0,23.0
4063,7313400.0,23.1
4064,7315200.0,23.1
4065,7317000.0,23.4
4066,7318800.0,23.6
4067,7320600.0,23.7
4068,7322400.0,23.8
4069,7324200.0,24.0
4070,7326000.0,24.1
4071,7327800.0,24.3
4072,7329600.0,24.4
4073,7331400.0,24.5
4074,7333200.0,24.6
4075,7335000.0,24.7
4076,7336800.0,24.7
4077,7338600.0,24.7
4078,7340400.0,24.7
4079,7342200.0,24.7
4080,7344000.0,24.7
4081,7345800.0,24.7
4082,7347600.0,24.7
4083,7349400.0,24.6
4084,7351200.0,24.5
4085,7353000.0,24.5
4086,7354800.0,24.4
4087,7356600.0,24.3
4088,7358400.0,24.2
4089,7360200.0,24.1
4090,7362000.0,24.0
4091,7363800.0,24.0
4092,7365600.0,23.9
4093,7367400.0,23.9
4094,7369200.0,23.8
4095,7371000.0,23.8
4096,7372800.0,23.7
4097,7374600.0,23.7
4098,7376400.0,23.6
4099,7378200.0,23.5
4100,7380000.0,23.4
4101,7381800.0,23.3
4102,7383600.0,23.3
4103,7385400.0,23.2
4104,7387200.0,23.1
4105,7389000.0,23.1
4106,7390800.0,23.0
4107,7392600.0,23.0
4108,7394400.0,22.9
4109,7396200.0,22.9
4110,7398000.0,22.9
4111,7399800.0,23.0
4112,7401600.0,23.0
4113,7403400.0,23.2
4114,7405200.0,23.5
4115,7407000.0,23.6
4116,7408800.0,23.8
4117,7410600.0,23.9
4118,7412400.0,24.0
4119,7414200.0,24.2
4120,7416000.0,24.3
4121,7417800.0,24.5
4122,7419600.0,24.6
4123,7421400.0,24.7
4124,7423200.0,24.8
4125,7425000.0,24.9
4126,7426800.0,25.0
4127,7428600.0,25.0
4128,7430400.0,25.0
4129,7432200.0,25.0
4130,7434000.0,25.0
4131,7435800.0,25.0
4132,7437600.0,25.0
4133,7439400.0,24.9
4134,7441200.0,24.9
4135,7443000.0,24.7
4136,7444800.0,24.6
4137,7446600.0,24.4
4138,7448400.0,24.3
4139,7450200.0,24.3
4140,7452000.0,24.2
4141,7453800.0,24.2
4142,7455600.0,24.1
4143,7457400.0,24.1
4144,7459200.0,24.0
4145,7461000.0,23.9
4146,7462800.0,23.9
4147,7464600.0,23.8
4148,7466400.0,23.7
4149,7468200.0,23.6
4150,7470000.0,23.5
4151,7471800.0,23.4
4152,7473600.0,23.4
4153,7475400.0,23.3
4154,7477200.0,23.3
4155,7479000.0,23.2
4156,7480800.0,23.2
4157,7482600.0,23.2
4158,7484400.0,23.2
4159,7486200.0,23.2
4160,7488000.0,23.3
4161,7489800.0,23.5
4162,7491600.0,23.7
4163,7493400.0,23.8
4164,7495200.0,23.9
4165,7497000.0,24.1
4166,7498800.0,24.2
4167,7500600.0,24.4
4168,7502400.0,24.5
4169,7504200.0,24.6
4170,7506000.0,24.8
4171,7507800.0,24.9
4172,7509600.0,25.0
4173,7511400.0,25.1
4174,7513200.0,25.1
4175,7515000.0,25.1
4176,7516800.0,25.2
4177,7518600.0,25.2
4178,7520400.0,25.2
4179,7522200.0,25.2
4180,7524000.0,25.2
4181,7525800.0,25.1
4182,7527600.0,25.1
4183,7529400.0,24.9
4184,7531200.0,24.8
4185,7533000.0,24.7
4186,7534800.0,24.5
4187,7536600.0,24.5
4188,7538400.0,24.4
4189,7540200.0,24.3
4190,7542000.0,24.2
4191,7543800.0,24.2
4192,7545600.0,24.1
4193,7547400.0,24.0
4194,7549200.0,23.9
4195,7551000.0,23.9
4196,7552800.0,23.8
4197,7554600.0,23.8
4198,7556400.0,23.7
4199,7558200.0,23.7
4200,7560000.0,23.6
4201,7561800.0,23.6
4202,7563600.0,23.6
4203,7565400.0,23.6
4204,7567200.0,23.6
4205,7569000.0,23.6
4206,7570800.0,23.5
4207,7572600.0,23.6
4208,7574400.0,23.6
4209,7576200.0,23.7
4210,7578000.0,23.9
4211,7579800.0,24.0
4212,7581600.0,24.2
4213,7583400.0,24.4
4214,7585200.0,24.5
4215,7587000.0,24.8
4216,7588800.0,25.0
4217,7590600.0,25.2
4218,7592400.0,25.5
4219,7594200.0,25.6
4220,7596000.0,25.8
4221,7597800.0,25.9
4222,7599600.0,26.0
4223,7601400.0,26.0
4224,7603200.0,26.2
4225,7605000.0,26.2
4226,7606800.0,26.3
4227,7608600.0,26.3
4228,7610400.0,26.3
4229,7612200.0,26.3
4230,7614000.0,26.2
4231,7615800.0,26.1
4232,7617600.0,26.0
4233,7619400.0,25.9
4234,7621200.0,25.7
4235,7623000.0,25.6
4236,7624800.0,25.5
4237,7626600.0,25.3
4238,7628400.0,25.2
4239,7630200.0,25.0
4240,7632000.0,24.9
4241,7633800.0,24.8
4242,7635600.0,24.6
4243,7637400.0,24.6
4244,7639200.0,24.5
4245,7641000.0,24.4
4246,7642800.0,24.3
4247,7644600.0,24.3
4248,7646400.0,24.2
4249,7648200.0,24.2
4250,7650000.0,24.1
4251,7651800.0,24.1
4252,7653600.0,24.0
4253,7655400.0,24.0
4254,7657200.0,24.0
4255,7659000.0,24.0
4256,7660800.0,24.0
4257,7662600.0,24.2
4258,7664400.0,24.4
4259,7666200.0,24.6
4260,7668000.0,24.8
4261,7669800.0,25.1
4262,7671600.0,25.3
4263,7673400.0,25.5
4264,7675200.0,25.7
4265,7677000.0,25.8
4266,7678800.0,25.9
4267,7680600.0,26.1
4268,7682400.0,26.2
4269,7684200.0,26.2
4270,7686000.0,26.3
4271,7687800.0,26.3
4272,7689600.0,26.4
4273,7691400.0,26.4
4274,7693200.0,26.3
4275,7695000.0,26.3
4276,7696800.0,26.2
4277,7698600.0,26.2
4278,7700400.0,26.1
4279,7702200.0,26.0
4280,7704000.0,25.9
4281,7705800.0,25.8
4282,7707600.0,25.7
4283,7709400.0,25.7
4284,7711200.0,25.6
4285,7713000.0,25.5
4286,7714800.0,25.5
4287,7716600.0,25.4
4288,7718400.0,25.3
4289,7720200.0,25.2
4290,7722000.0,25.1
4291,7723800.0,25.0
4292,7725600.0,24.9
4293,7727400.0,24.8
4294,7729200.0,24.7
4295,7731000.0,24.7
4296,7732800.0,24.6
4297,7734600.0,24.5
4298,7736400.0,24.5
4299,7738200.0,24.4
4300,7740000.0,24.4
4301,7741800.0,24.4
4302,7743600.0,24.4
4303,7745400.0,24.5
4304,7747200.0,24.5
4305,7749000.0,24.7
4306,7750800.0,24.8
4307,7752600.0,24.9
4308,7754400.0,24.9
4309,7756200.0,25.0
4310,7758000.0,25.1
4311,7759800.0,25.1
4312,7761600.0,25.2
4313,7763400.0,25.2
4314,7765200.0,25.1
4315,7767000.0,25.0
4316,7768800.0,24.9
4317,7770600.0,24.8
4318,7772400.0,24.8
4319,7774200.0,24.8
4320,7776000.0,25.0
4321,7777800.0,25.1
4322,7779600.0,25.3
4323,7781400.0,25.4
4324,7783200.0,25.5
4325,7785000.0,25.5
4326,7786800.0,25.6
4327,7788600.0,25.5
4328,7790400.0,25.4
4329,7792200.0,25.3
4330,7794000.0,25.2
4331,7795800.0,25.2
4332,7797600.0,25.2
4333,7799400.0,25.2
4334,7801200.0,25.2
4335,7803000.0,25.1
4336,7804800.0,25.0
4337,7806600.0,24.9
4338,7808400.0,24.8
4339,7810200.0,24.7
4340,7812000.0,24.6
4341,7813800.0,24.5
4342,7815600.0,24.4
4343,7817400.0,24.3
4344,7819200.0,24.2
4345,7821000.0,24.1
4346,7822800.0,24.0
4347,7824600.0,23.9
4348,7826400.0,23.8
4349,7828200.0,23.8
4350,7830000.0,23.9
4351,7831800.0,23.9
4352,7833600.0,23.9
4353,7835400.0,24.1
4354,7837200.0,24.3
4355,7839000.0,24.4
4356,7840800.0,24.5
4357,7842600.0,24.6
4358,7844400.0,24.8
4359,7846200.0,25.0
4360,7848000.0,25.1
4361,7849800.0,25.3
4362,7851600.0,25.4
4363,7853400.0,25.5
4364,7855200.0,25.6
4365,7857000.0,25.7
4366,7858800.0,25.7
4367,7860600.0,25.7
4368,7862400.0,25.9
4369,7864200.0,25.9
4370,7866000.0,26.0
4371,7867800.0,26.0
4372,7869600.0,26.0
4373,7871400.0,26.0
4374,7873200.0,26.0
4375,7875000.0,25.9
4376,7876800.0,25.8
4377,7878600.0,25.7
4378,7880400.0,25.6
4379,7882200.0,25.5
4380,7884000.0,25.4
4381,7885800.0,25.4
4382,7887600.0,25.3
4383,7889400.0,25.2
4384,7891200.0,25.1
4385,7893000.0,25.0
4386,7894800.0,25.0
4387,7896600.0,24.9
4388,7898400.0,24.8
4389,7900200.0,24.8
4390,7902000.0,24.7
4391,7903800.0,24.7
4392,7905600.0,24.7
4393,7907400.0,24.8
4394,7909200.0,24.8
4395,7911000.0,24.8
4396,7912800.0,24.9
4397,7914600.0,24.9
4398,7916400.0,24.9
4399,7918200.0,25.0
4400,7920000.0,25.0
4401,7921800.0,25.1
4402,7923600.0,25.2
4403,7925400.0,25.2
4404,7927200.0,25.2
4405,7929000.0,25.1
4406,7930800.0,25.0
4407,7932600.0,25.0
4408,7934400.0,25.0
4409,7936200.0,25.0
4410,7938000.0,25.1
4411,7939800.0,25.1
4412,7941600.0,25.1
4413,7943400.0,25.1
4414,7945200.0,25.2
4415,7947000.0,25.2
4416,7948800.0,25.3
4417,7950600.0,25.3
4418,7952400.0,25.3
4419,7954200.0,25.2
4420,7956000.0,25.2
4421,7957800.0,25.1
4422,7959600.0,25.1
4423,7961400.0,25.0
4424,7963200.0,24.9
4425,7965000.0,24.8
4426,7966800.0,24.7
4427,7968600.0,24.7
4428,7970400.0,24.6
4429,7972200.0,24.5
4430,7974000.0,24.5
4431,7975800.0,24.5
4432,7977600.0,24.4
4433,7979400.0,24.4
4434,7981200.0,24.4
4435,7983000.0,24.4
4436,7984800.0,24.4
4437,7986600.0,24.4
4438,7988400.0,24.4
4439,7990200.0,24.4
4440,7992000.0,24.4
4441,7993800.0,24.4
4442,7995600.0,24.4
4443,7997400.0,24.4
4444,7999200.0,24.4
4445,8001000.0,24.4
4446,8002800.0,24.4
4447,8004600.0,24.4
4448,8006400.0,24.5
4449,8008200.0,24.7
4450,8010000.0,24.9
4451,8011800.0,25.0
4452,8013600.0,25.2
4453,8015400.0,25.3
4454,8017200.0,25.4
4455,8019000.0,25.5
4456,8020800.0,25.6
4457,8022600.0,25.7
4458,8024400.0,25.8
4459,8026200.0,25.9
4460,8028000.0,25.9
4461,8029800.0,26.0
4462,8031600.0,26.0
4463,8033400.0,26.0
4464,8035200.0,25.7
4465,8037000.0,25.5
4466,8038800.0,25.4
4467,8040600.0,25.3
4468,8042400.0,25.2
4469,8044200.0,25.2
4470,8046000.0,25.1
4471,8047800.0,25.1
4472,8049600.0,25.1
4473,8051400.0,25.1
4474,8053200.0,25.0
4475,8055000.0,25.0
4476,8056800.0,25.0
4477,8058600.0,25.1
4478,8060400.0,25.1
4479,8062200.0,25.1
4480,8064000.0,25.1
4481,8065800.0,25.1
4482,8067600.0,25.2
4483,8069400.0,25.2
4484,8071200.0,25.2
4485,8073000.0,25.2
4486,8074800.0,25.2
4487,8076600.0,25.2
4488,8078400.0,25.2
4489,8080200.0,25.2
4490,8082000.0,25.3
4491,8083800.0,25.3
4492,8085600.0,25.3
4493,8087400.0,25.3
4494,8089200.0,25.3
4495,8091000.0,25.3
4496,8092800.0,25.4
4497,8094600.0,25.5
4498,8096400.0,25.7
4499,8098200.0,25.8
4500,8100000.0,26.0
4501,8101800.0,26.1
4502,8103600.0,26.2
4503,8105400.0,26.3
4504,8107200.0,26.4
4505,8109000.0,26.5
4506,8110800.0,26.6
4507,8112600.0,26.6
4508,8114400.0,26.6
4509,8116200.0,26.6
4510,8118000.0,26.6
4511,8119800.0,26.6
4512,8121600.0,26.6
4513,8123400.0,26.6
4514,8125200.0,26.5
4515,8127000.0,26.5
4516,8128800.0,26.4
4517,8130600.0,26.3
4518,8132400.0,26.3
4519,8134200.0,26.2
4520,8136000.0,26.1
4521,8137800.0,26.0
4522,8139600.0,25.9
4523,8141400.0,25.9
4524,8143200.0,25.9
4525,8145000.0,25.8
4526,8146800.0,25.8
4527,8148600.0,25.8
4528,8150400.0,25.8
4529,8152200.0,25.8
4530,8154000.0,25.7
4531,8155800.0,25.7
4532,8157600.0,25.7
4533,8159400.0,25.7
4534,8161200.0,25.6
4535,8163000.0,25.6
4536,8164800.0,25.6
4537,8166600.0,25.6
4538,8168400.0,25.6
4539,8170200.0,25.5
4540,8172000.0,25.5
4541,8173800.0,25.5
4542,8175600.0,25.5
4543,8177400.0,25.5
4544,8179200.0,25.5
4545,8181000.0,25.7
4546,8182800.0,25.8
4547,8184600.0,25.9
4548,8186400.0,26.1
4549,8188200.0,26.2
4550,8190000.0,26.3
4551,8191800.0,26.4
4552,8193600.0,26.5
4553,8195400.0,26.5
4554,8197200.0,26.6
4555,8199000.0,26.6
4556,8200800.0,26.7
4557,8202600.0,26.7
4558,8204400.0,26.7
4559,8206200.0,26.7
4560,8208000.0,26.6
4561,8209800.0,26.6
4562,8211600.0,26.6
4563,8213400.0,26.5
4564,8215200.0,26.4
4565,8217000.0,26.3
4566,8218800.0,26.2
4567,8220600.0,26.1
4568,8222400.0,25.9
4569,8224200.0,25.8
4570,8226000.0,25.6
4571,8227800.0,25.5
4572,8229600.0,25.4
4573,8231400.0,25.3
4574,8233200.0,25.2
4575,8235000.0,25.1
4576,8236800.0,25.0
4577,8238600.0,24.9
4578,8240400.0,24.8
4579,8242200.0,24.7
4580,8244000.0,24.6
4581,8245800.0,24.5
4582,8247600.0,24.5
4583,8249400.0,24.4
4584,8251200.0,24.4
4585,8253000.0,24.4
4586,8254800.0,24.3
4587,8256600.0,24.3
4588,8258400.0,24.2
4589,8260200.0,24.2
4590,8262000.0,24.2
4591,8263800.0,24.2
4592,8265600.0,24.2
4593,8267400.0,24.3
4594,8269200.0,24.4
4595,8271000.0,24.5
4596,8272800.0,24.6
4597,8274600.0,24.7
4598,8276400.0,24.8
4599,8278200.0,25.0
4600,8280000.0,25.1
4601,8281800.0,25.2
4602,8283600.0,25.3
4603,8285400.0,25.3
4604,8287200.0,25.4
4605,8289000.0,25.4
4606,8290800.0,25.4
4607,8292600.0,25.4
4608,8294400.0,25.4
4609,8296200.0,25.3
4610,8298000.0,25.3
4611,8299800.0,25.2
4612,8301600.0,25.2
4613,8303400.0,25.1
4614,8305200.0,25.0
4615,8307000.0,24.8
4616,8308800.0,24.7
4617,8310600.0,24.6
4618,8312400.0,24.6
4619,8314200.0,24.5
4620,8316000.0,24.5
4621,8317800.0,24.5
4622,8319600.0,24.5
4623,8321400.0,24.5
4624,8323200.0,24.5
4625,8325000.0,24.5
4626,8326800.0,24.4
4627,8328600.0,24.4
4628,8330400.0,24.4
4629,8332200.0,24.3
4630,8334000.0,24.3
4631,8335800.0,24.3
4632,8337600.0,24.3
4633,8339400.0,24.3
4634,8341200.0,24.3
4635,8343000.0,24.3
4636,8344800.0,24.3
4637,8346600.0,24.3
4638,8348400.0,24.3
4639,8350200.0,24.3
4640,8352000.0,24.4
4641,8353800.0,24.4
4642,8355600.0,24.5
4643,8357400.0,24.6
4644,8359200.0,24.6
4645,8361000.0,24.6
4646,8362800.0,24.6
4647,8364600.0,24.7
4648,8366400.0,24.7
4649,8368200.0,24.8
4650,8370000.0,24.8
4651,8371800.0,24.9
4652,8373600.0,24.9
4653,8375400.0,24.9
4654,8377200.0,24.9
4655,8379000.0,24.9
4656,8380800.0,24.9
4657,8382600.0,24.9
4658,8384400.0,24.9
4659,8386200.0,24.8
4660,8388000.0,24.8
4661,8389800.0,24.8
4662,8391600.0,24.7
4663,8393400.0,24.6
4664,8395200.0,24.5
4665,8397000.0,24.4
4666,8398800.0,24.3
4667,8400600.0,24.3
4668,8402400.0,24.3
4669,8404200.0,24.2
4670,8406000.0,24.2
4671,8407800.0,24.2
4672,8409600.0,24.1
4673,8411400.0,24.1
4674,8413200.0,24.1
4675,8415000.0,24.1
4676,8416800.0,24.1
4677,8418600.0,24.1
4678,8420400.0,24.1
4679,8422200.0,24.1
4680,8424000.0,24.1
4681,8425800.0,24.1
4682,8427600.0,24.1
4683,8429400.0,24.1
4684,8431200.0,24.1
4685,8433000.0,24.1
4686,8434800.0,24.1
4687,8436600.0,24.0
4688,8438400.0,24.0
4689,8440200.0,24.1
4690,8442000.0,24.1
4691,8443800.0,24.2
4692,8445600.0,24.3
4693,8447400.0,24.4
4694,8449200.0,24.4
4695,8451000.0,24.5
4696,8452800.0,24.6
4697,8454600.0,24.8
4698,8456400.0,24.9
4699,8458200.0,25.0
4700,8460000.0,25.1
4701,8461800.0,25.2
4702,8463600.0,25.2
4703,8465400.0,25.2
4704,8467200.0,25.1
4705,8469000.0,25.1
4706,8470800.0,25.0
4707,8472600.0,24.9
4708,8474400.0,24.8
4709,8476200.0,24.7
4710,8478000.0,24.6
4711,8479800.0,24.5
4712,8481600.0,24.4
4713,8483400.0,24.3
4714,8485200.0,24.2
4715,8487000.0,24.1
4716,8488800.0,24.0
4717,8490600.0,24.0
4718,8492400.0,23.9
4719,8494200.0,23.8
4720,8496000.0,23.7
4721,8497800.0,23.6
4722,8499600.0,23.6
4723,8501400.0,23.5
4724,8503200.0,23.5
4725,8505000.0,23.5
4726,8506800.0,23.4
4727,8508600.0,23.4
4728,8510400.0,23.3
4729,8512200.0,23.3
4730,8514000.0,23.2
4731,8515800.0,23.2
4732,8517600.0,23.2
4733,8519400.0,23.2
4734,8521200.0,23.2
4735,8523000.0,23.2
4736,8524800.0,23.3
4737,8526600.0,23.4
4738,8528400.0,23.5
4739,8530200.0,23.7
4740,8532000.0,23.8
4741,8533800.0,23.9
4742,8535600.0,24.0
4743,8537400.0,24.1
4744,8539200.0,24.2
4745,8541000.0,24.3
4746,8542800.0,24.4
4747,8544600.0,24.4
4748,8546400.0,24.5
4749,8548200.0,24.5
4750,8550000.0,24.5
4751,8551800.0,24.5
4752,8553600.0,24.4
4753,8555400.0,24.4
4754,8557200.0,24.3
4755,8559000.0,24.2
4756,8560800.0,24.2
4757,8562600.0,24.1
4758,8564400.0,24.0
4759,8566200.0,23.9
4760,8568000.0,23.8
4761,8569800.0,23.7
4762,8571600.0,23.7
4763,8573400.0,23.6
4764,8575200.0,23.6
4765,8577000.0,23.6
4766,8578800.0,23.6
4767,8580600.0,23.6
4768,8582400.0,23.6
4769,8584200.0,23.5
4770,8586000.0,23.5
4771,8587800.0,23.5
4772,8589600.0,23.5
4773,8591400.0,23.5
4774,8593200.0,23.5
4775,8595000.0,23.5
4776,8596800.0,23.5
4777,8598600.0,23.5
4778,8600400.0,23.5
4779,8602200.0,23.5
4780,8604000.0,23.5
4781,8605800.0,23.5
4782,8607600.0,23.6
4783,8609400.0,23.6
4784,8611200.0,23.6
4785,8613000.0,23.8
4786,8614800.0,23.9
4787,8616600.0,24.0
4788,8618400.0,24.2
4789,8620200.0,24.3
4790,8622000.0,24.5
4791,8623800.0,24.6
4792,8625600.0,24.8
4793,8627400.0,24.9
4794,8629200.0,25.0
4795,8631000.0,25.1
4796,8632800.0,25.2
4797,8634600.0,25.2
4798,8636400.0,25.3
4799,8638200.0,25.3
4800,8640000.0,25.2
4801,8641800.0,25.2
4802,8643600.0,25.1
4803,8645400.0,25.0
4804,8647200.0,25.0
4805,8649000.0,24.8
4806,8650800.0,24.7
4807,8652600.0,24.5
4808,8654400.0,24.4
4809,8656200.0,24.3
4810,8658000.0,24.2
4811,8659800.0,24.2
4812,8661600.0,24.1
4813,8663400.0,24.1
4814,8665200.0,24.1
4815,8667000.0,24.1
4816,8668800.0,24.1
4817,8670600.0,24.1
4818,8672400.0,24.1
4819,8674200.0,24.1
4820,8676000.0,24.1
4821,8677800.0,24.1
4822,8679600.0,24.1
4823,8681400.0,24.1
4824,8683200.0,24.1
4825,8685000.0,24.1
4826,8686800.0,24.1
4827,8688600.0,24.1
4828,8690400.0,24.1
4829,8692200.0,24.1
4830,8694000.0,24.1
4831,8695800.0,24.1
4832,8697600.0,24.2
4833,8699400.0,24.3
4834,8701200.0,24.4
4835,8703000.0,24.5
4836,8704800.0,24.6
4837,8706600.0,24.7
4838,8708400.0,24.8
4839,8710200.0,24.9
4840,8712000.0,25.0
4841,8713800.0,25.1
4842,8715600.0,25.2
4843,8717400.0,25.3
4844,8719200.0,25.4
4845,8721000.0,25.4
4846,8722800.0,25.5
4847,8724600.0,25.5
4848,8726400.0,25.5
4849,8728200.0,25.5
4850,8730000.0,25.5
4851,8731800.0,25.5
4852,8733600.0,25.4
4853,8735400.0,25.3
4854,8737200.0,25.2
4855,8739000.0,25.1
4856,8740800.0,25.0
4857,8742600.0,24.8
4858,8744400.0,24.7
4859,8746200.0,24.7
4860,8748000.0,24.6
4861,8749800.0,24.6
4862,8751600.0,24.6
4863,8753400.0,24.5
4864,8755200.0,24.5
4865,8757000.0,24.5
4866,8758800.0,24.4
4867,8760600.0,24.4
4868,8762400.0,24.4
4869,8764200.0,24.4
4870,8766000.0,24.4
4871,8767800.0,24.4
4872,8769600.0,24.4
4873,8771400.0,24.4
4874,8773200.0,24.4
4875,8775000.0,24.4
4876,8776800.0,24.4
4877,8778600.0,24.4
4878,8780400.0,24.4
4879,8782200.0,24.5
4880,8784000.0,24.5
4881,8785800.0,24.6
4882,8787600.0,24.8
4883,8789400.0,24.9
4884,8791200.0,25.0
4885,8793000.0,25.1
4886,8794800.0,25.3
4887,8796600.0,25.4
4888,8798400.0,25.5
4889,8800200.0,25.6
4890,8802000.0,25.7
4891,8803800.0,25.8
4892,8805600.0,25.9
4893,8807400.0,26.0
4894,8809200.0,26.0
4895,8811000.0,26.0
4896,8812800.0,26.1
4897,8814600.0,26.1
4898,8816400.0,26.1
4899,8818200.0,26.1
4900,8820000.0,26.0
4901,8821800.0,26.0
4902,8823600.0,25.9
4903,8825400.0,25.7
4904,8827200.0,25.6
4905,8829000.0,25.4
4906,8830800.0,25.3
4907,8832600.0,25.2
4908,8834400.0,25.1
4909,8836200.0,25.1
4910,8838000.0,25.0
4911,8839800.0,25.0
4912,8841600.0,24.9
4913,8843400.0,24.9
4914,8845200.0,24.8
4915,8847000.0,24.8
4916,8848800.0,24.7
4917,8850600.0,24.7
4918,8852400.0,24.6
4919,8854200.0,24.6
4920,8856000.0,24.5
4921,8857800.0,24.5
4922,8859600.0,24.4
4923,8861400.0,24.4
4924,8863200.0,24.4
4925,8865000.0,24.4
4926,8866800.0,24.4
4927,8868600.0,24.5
4928,8870400.0,24.5
4929,8872200.0,24.7
4930,8874000.0,24.8
4931,8875800.0,25.0
4932,8877600.0,25.1
4933,8879400.0,25.2
4934,8881200.0,25.3
4935,8883000.0,25.4
4936,8884800.0,25.5
4937,8886600.0,25.6
4938,8888400.0,25.7
4939,8890200.0,25.8
4940,8892000.0,25.8
4941,8893800.0,25.9
4942,8895600.0,25.9
4943,8897400.0,25.9
4944,8899200.0,26.0
4945,8901000.0,26.0
4946,8902800.0,26.0
4947,8904600.0,25.9
4948,8906400.0,25.9
4949,8908200.0,25.8
4950,8910000.0,25.7
4951,8911800.0,25.6
4952,8913600.0,25.4
4953,8915400.0,25.3
4954,8917200.0,25.2
4955,8919000.0,25.1
4956,8920800.0,25.0
4957,8922600.0,25.0
4958,8924400.0,25.0
4959,8926200.0,25.0
4960,8928000.0,24.9
4961,8929800.0,24.9
4962,8931600.0,24.9
4963,8933400.0,24.9
4964,8935200.0,24.9
4965,8937000.0,24.9
4966,8938800.0,24.9
4967,8940600.0,24.9
4968,8942400.0,24.8
4969,8944200.0,24.8
4970,8946000.0,24.8
4971,8947800.0,24.8
4972,8949600.0,24.8
4973,8951400.0,24.8
4974,8953200.0,24.9
4975,8955000.0,24.9
4976,8956800.0,24.9
4977,8958600.0,25.0
4978,8960400.0,25.1
4979,8962200.0,25.1
4980,8964000.0,25.2
4981,8965800.0,25.3
4982,8967600.0,25.3
4983,8969400.0,25.3
4984,8971200.0,25.4
4985,8973000.0,25.4
4986,8974800.0,25.4
4987,8976600.0,25.4
4988,8978400.0,25.4
4989,8980200.0,25.5
4990,8982000.0,25.5
4991,8983800.0,25.5
4992,8985600.0,25.5
4993,8987400.0,25.6
4994,8989200.0,25.6
4995,8991000.0,25.5
4996,8992800.0,25.5
4997,8994600.0,25.4
4998,8996400.0,25.4
4999,8998200.0,25.3
5000,9000000.0,25.1
5001,9001800.0,25.1
5002,9003600.0,25.0
5003,9005400.0,25.0
5004,9007200.0,25.0
5005,9009000.0,25.0
5006,9010800.0,25.0
5007,9012600.0,25.0
5008,9014400.0,25.0
5009,9016200.0,25.0
5010,9018000.0,25.0
5011,9019800.0,25.0
5012,9021600.0,25.0
5013,9023400.0,25.0
5014,9025200.0,25.0
5015,9027000.0,25.0
5016,9028800.0,25.0
5017,9030600.0,25.0
5018,9032400.0,25.0
5019,9034200.0,25.0
5020,9036000.0,24.9
5021,9037800.0,24.9
5022,9039600.0,24.9
5023,9041400.0,24.9
5024,9043200.0,25.0
5025,9045000.0,25.0
5026,9046800.0,25.1
5027,9048600.0,25.2
5028,9050400.0,25.3
5029,9052200.0,25.3
5030,9054000.0,25.4
5031,9055800.0,25.4
5032,9057600.0,25.4
5033,9059400.0,25.5
5034,9061200.0,25.5
5035,9063000.0,25.6
5036,9064800.0,25.6
5037,9066600.0,25.6
5038,9068400.0,25.6
5039,9070200.0,25.6
5040,9072000.0,25.6
5041,9073800.0,25.6
5042,9075600.0,25.5
5043,9077400.0,25.5
5044,9079200.0,25.5
5045,9081000.0,25.4
5046,9082800.0,25.3
5047,9084600.0,25.2
5048,9086400.0,25.1
5049,9088200.0,25.1
5050,9090000.0,25.0
5051,9091800.0,25.0
5052,9093600.0,25.0
5053,9095400.0,25.0
5054,9097200.0,25.0
5055,9099000.0,24.9
5056,9100800.0,24.9
5057,9102600.0,24.9
5058,9104400.0,24.9
5059,9106200.0,24.8
5060,9108000.0,24.8
5061,9109800.0,24.8
5062,9111600.0,24.7
5063,9113400.0,24.7
5064,9115200.0,24.7
5065,9117000.0,24.7
5066,9118800.0,24.7
5067,9120600.0,24.7
5068,9122400.0,24.7
5069,9124200.0,24.7
5070,9126000.0,24.7
5071,9127800.0,24.7
5072,9129600.0,24.7
5073,9131400.0,24.8
5074,9133200.0,24.9
5075,9135000.0,24.9
5076,9136800.0,25.0
5077,9138600.0,25.0
5078,9140400.0,25.1
5079,9142200.0,25.1
5080,9144000.0,25.2
5081,9145800.0,25.3
5082,9147600.0,25.4
5083,9149400.0,25.5
5084,9151200.0,25.6
5085,9153000.0,25.6
5086,9154800.0,25.7
5087,9156600.0,25.7
5088,9158400.0,25.7
5089,9160200.0,25.7
5090,9162000.0,25.7
5091,9163800.0,25.7
5092,9165600.0,25.6
5093,9167400.0,25.5
5094,9169200.0,25.4
5095,9171000.0,25.3
5096,9172800.0,25.1
