Mileage,kWh,Year
56533.89233,63.16608587,6
56761.28732,64.13904302,6
57403.04651,67.74828798,6
57367.67396,67.14529801,6
57367.67396,66.72794374,6
57308.7197,66.32290721,6
57519.27061,70.40587826,6
57367.67396,70.12329464,6
57519.27061,69.61681784,6
57519.27061,69.19946357,6
57519.27061,68.78210929,6
57519.27061,68.36475502,6
57700.02048,72.78008231,6
57291.87563,71.42970046,6
58125.65725,66.0640896,6
58597.93915,67.84005241,6
58580.44722,67.2952847,6
58580.44722,66.87793043,6
58656.24555,66.48992138,6
58504.64889,73.9181753,6
58767.41644,70.58281908,6
58732.04388,69.98200283,6
58732.04388,69.55160623,6
58732.04388,69.13425196,6
58732.04388,68.71689769,6
58833.10832,68.33432294,6
58428.85057,72.87739809,6
59287.8983,71.97095678,6
59641.62383,65.40088757,6
59804.04882,67.89336828,6
59793.22049,67.3278905,6
59793.22049,66.91053623,6
59778.06083,66.4866608,6
59565.8255,62.52962061,6
59985.63164,70.80768207,6
59717.42216,70.29762699,6
59944.81715,69.92983354,6
59944.81715,69.51247927,6
59944.81715,69.095125,6
59944.81715,68.67777073,6
59906.91799,68.39083966,6
59793.22049,64.49118568,6
60399.60713,71.97095678,6
60627.00211,71.3462296,6
60475.40546,66.26494134,6
60869.55677,65.69629614,6
61070.96376,67.8561045,6
61005.99376,67.28876354,6
60960.51476,66.8727135,6
60475.40546,66.68229561,6
61219.60723,70.9419967,6
61192.96297,69.95922224,6
61157.59042,69.36249258,6
61157.59042,68.94513831,6
61157.59042,68.52778403,6
61157.59042,68.27345877,6
61705.0228,70.6442629,6
61612.38039,72.58467044,6
61536.58206,71.22102332,6
62254.13958,67.79697931,6
62218.76703,67.19156719,6
62159.81277,66.78953247,6
62457.8233,70.23181344,6
62370.36369,69.66898712,6
62370.36369,69.25163285,6
62370.36369,68.83427858,6
62370.36369,68.41692431,6
62673.557,72.37526873,6
62825.15366,70.88192297,6
62976.75032,71.59272947,6
62673.557,65.26720378,6
63193.31698,66.50529268,6
62976.75032,65.90845123,6
62900.95199,56.5040683,6
63518.99991,67.99656027,6
63442.36863,67.52445691,6
63670.59656,70.53078356,6
63583.13695,69.95591818,6
63583.13695,69.53856391,6
63583.13695,69.12120964,6
63583.13695,68.70385537,6
63431.5403,68.29954342,6
63355.74197,60.9854098,6
63810.53194,59.149051,6
63962.1286,71.64881145,6
64037.92693,72.17311275,6
64376.4928,66.74037742,6
64391.65247,66.29102598,6
64644.31356,67.510483,6
64644.31356,67.14529801,6
64806.73855,70.73898978,6
64795.91022,70.18741938,6
64846.44244,69.59787542,6
64795.91022,69.08208268,6
64795.91022,68.6647284,6
64795.91022,68.25715587,6
64644.31356,68.00391747,6
64795.91022,64.66073586,6
65532.23685,66.68602199,6
65250.7002,64.09991605,6
65770.46017,71.02874225,6
65921.22388,67.46282836,6
65932.88516,66.2171195,6
66033.9496,70.32545061,6
66008.68349,69.80593149,6
66008.68349,69.38857722,6
66008.68349,68.97122295,6
66008.68349,68.55386868,6
66008.68349,68.1365144,6
65983.41738,67.78654546,6
66160.28015,65.26720378,6
66311.87681,59.99158494,6
66615.07012,65.85541246,6
66831.63678,66.95432116,6
66918.26344,71.12972707,6
66766.66678,72.44048033,6
67160.81809,66.37449684,6
67221.45676,70.51673799,6
67221.45676,70.09938371,6
67221.45676,69.68202944,6
67221.45676,69.26467517,6
67221.45676,68.8473209,6
67251.77609,68.35953809,6
67170.92454,68.01509661,6
67221.45676,67.54960996,6
66918.26344,64.1586065,6
67524.65007,62.96523413,6
67827.84339,66.03670072,6
67949.12072,67.11008374,6
67600.4484,71.14276939,6
68385.99473,66.33370994,6
68521.68964,70.48864683,6
68434.23003,69.94939702,6
68434.23003,69.53204275,6
68434.23003,69.11468848,6
68434.23003,68.69733421,6
68434.23003,68.27997993,6
68434.23003,67.8234987,6
68282.63337,67.60177924,6
68644.78094,64.1596209,6
68737.42334,64.77159559,6
68510.02835,60.75586495,6
68889.02,72.01986548,6
69040.61666,65.44001454,6
69343.80998,71.15233376,6
69508.78281,66.41070846,6
69586.36463,70.2098087,6
69647.00329,69.71463524,6
69647.00329,69.29728097,6
69647.00329,68.8799267,6
69588.04904,68.45025468,6
69722.80162,67.70671064,6
69647.00329,67.17464323,6
69711.14034,64.21776513,6
69571.20496,61.64795971,6
69992.30679,64.83318432,6
70025.99494,71.83618613,6
70295.50011,70.94278714,6
70404.98659,68.14825249,6
70253.38993,65.33241539,6
70469.95658,66.04446401,6
70177.5916,62.96784259,6
70687.50763,71.2072696,6
70725.67183,66.82877091,6
70859.77656,70.03417211,6
70859.77656,69.61681784,6
70859.77656,69.20598473,6
70859.77656,68.78210929,6
70908.01186,67.4055516,6
70859.77656,64.20860206,6
71198.34243,64.92419074,6
71567.22763,68.32562806,6
71390.36487,67.82629348,6
71352.4657,65.47588092,6
71617.75985,71.54708135,6
71731.45735,66.21440235,6
71828.31077,70.99495642,6
72011.91117,66.83358654,6
72137.51983,70.01516758,6
72030.43965,69.39220009,6
72072.54983,68.94513831,6
72072.54983,67.35397514,6
72239.30615,66.03539649,6
72208.98682,65.07026474,6
72375.74315,63.96134139,6
72673.10582,68.44481481,6
72830.53312,68.11695092,6
72819.70479,65.29608321,6
72678.93646,71.26015028,6
72982.12978,70.86562007,6
73169.09899,66.92749125,6
73133.72644,66.33015295,6
73285.3231,70.31458201,6
73285.3231,69.72767757,6
73285.3231,69.31032329,6
73296.15143,68.89203743,6
73344.27735,67.50251269,6
73285.3231,63.93688704,6
73361.12143,60.78716652,6
73841.17751,66.05514629,6
73992.77417,68.51467961,6
73891.70973,67.97348539,6
73664.31474,63.28607522,6
74108.27639,65.2979464,6
73967.50806,70.99147847,6
74285.86104,66.7709834,6
74527.24957,70.3172908,6
74498.09637,69.77223883,6
74498.09637,69.34945026,6
74548.62858,68.97774411,6
74527.24957,67.37052886,6
74801.28968,64.92810344,6
75053.95078,66.39101711,6
75191.94261,68.46608382,6
75104.483,67.90175263,6
75347.03765,65.70673,6
75281.34577,65.2041659,6
75407.67632,63.88471776,6
75508.74076,67.27963391,6
75772.88645,70.25984378,6
75574.43264,69.93070303,6
75710.86963,69.49291579,6
75710.86963,69.07556152,6
76269.02097,66.45622871,6
76317.25627,68.57343216,6
76317.25627,68.15607789,6
76325.6783,67.70539324,6
76559.81092,65.8162855,6
76377.89493,65.35458733,6
76468.85293,64.61182715,6
76089.86128,63.96949284,6
76923.6429,67.37701658,6
76923.6429,70.25263099,6
76988.6129,69.35410823,6
76923.6429,68.88253517,6
77421.74621,66.80899244,6
77432.57454,66.26742559,6
77631.09397,68.53430519,6
77530.02953,67.98652771,6
77580.56175,65.53022392,6
77993.24155,67.47477188,6
78136.41617,70.01352177,6
78136.41617,69.5907332,6
78136.41617,69.17337892,6
78657.52968,66.69207735,6
78136.41617,66.31711062,6
78363.81116,64.60595811,6
78599.62818,63.8100867,6
78833.7608,68.66994533,6
78742.8028,68.22128949,6
78742.8028,67.80393522,6
78727.64314,67.163992,6
78818.60113,65.51593948,6
79100.13778,64.30536366,6
79349.18944,70.50369567,6
79369.86171,69.55951067,6
79399.72166,69.09947244,6
79521.45837,67.55020279,6
79273.39111,60.89672202,6
79424.98777,63.12956737,6
79500.7861,56.00498215,6
79739.00942,66.6051596,6
79803.97941,63.85537254,6
80056.64051,68.70385537,6
79955.57607,68.16912021,6
79728.18108,62.21138797,6
80107.17273,65.19547102,6
80258.76939,64.33141725,6
80182.97106,70.48195846,6
80561.9627,69.69507176,6
80561.9627,69.27771749,6
80663.02714,67.72133385,6
80561.9627,67.24311542,6
80665.32406,65.5116485,6
80801.01897,66.29704552,6
80486.16438,63.83906963,6
81198.66867,68.78993469,6
81168.34934,68.33214922,6
81865.69397,69.36379681,6
81800.00208,67.75176593,6
81774.73597,67.21703077,6
81732.62579,66.67939732,6
81687.27636,65.51163981,6
82032.45029,66.0562642,6
82077.92929,65.15634406,6
82002.13096,62.64960996,6
82197.04095,68.80260437,6
82381.12261,68.39953454,6
82696.94898,66.49100824,6
82925.49243,69.56583422,6
82760.11425,69.32988678,6
83090.8706,67.98020416,6
82987.50924,67.49091951,6
82987.50924,67.07356524,6
83139.1059,65.57369833,6
83385.45047,66.11821523,6
83655.91269,68.52481987,6
83848.85389,66.49970312,6
83518.09755,64.59030732,6
83972.88752,69.47769975,6
84232.76751,67.8561045,6
84200.28251,67.28224238,6
84336.7195,66.97966053,6
84389.77833,65.97257598,6
84200.28251,68.88644786,6
84857.20136,70.87757553,6
84579.27415,70.05764829,6
84844.56831,68.12999324,6
85045.72541,66.55387891,6
85168.81672,64.73464234,6
85185.66079,65.43395917,6
85204.61037,64.29555087,6
85034.06413,63.07218116,6
85413.05578,67.67351201,6
85413.05578,67.24528914,6
85852.68609,70.51152106,6
85943.64408,69.17337892,6
86019.44241,70.80366905,6
86183.67212,68.55045283,6
86272.10351,66.90473964,6
85943.64408,66.48926926,6
86280.52554,64.86216726,6
86595.50971,67.87175529,6
86777.4257,67.1471612,6
86524.76461,64.38684712,6
86777.4257,63.69234352,6
87016.48197,65.97600377,6
87156.41735,69.70376664,6
86777.4257,69.13425196,6
87134.76068,68.69081305,6
87232.21568,70.70911222,6
87437.954,68.163158,6
87445.82915,66.77952019,6
87459.61067,64.93699593,6
87308.01401,62.57135603,6
87687.00565,62.06857456,6
87941.96367,67.19450313,6
87981.77693,63.97528943,6
88082.84137,65.96351881,6
88141.79563,64.55639729,6
88293.39229,69.6885506,6
88293.39229,68.68429189,6
87914.40064,70.93409226,6
88566.26627,68.02826314,6
88851.54362,69.18310138,6
88217.59396,67.64742737,6
88706.07208,65.30850447,6
88520.78728,63.37476301,6
89142.33358,67.22485617,6
89142.33358,65.69629614,6
88748.18226,64.02166213,6
89445.52689,66.17625356,6
88823.98059,64.56943961,6
89506.16556,69.99830573,6
89506.16556,68.62572565,6
89960.95553,69.27771749,6
89986.22164,68.27345877,6
90264.14885,67.51374358,6
90238.88274,65.54906283,6
90567.34216,66.3040683,6
90718.93882,69.887446,6
90870.53548,68.75276407,6
90718.93882,69.27771749,6
91173.7288,68.01261235,6
91325.32546,57.39453277,6
91511.3759,67.62924716,6
91401.12379,65.63145718,6
91628.51877,67.16812207,6
91780.11543,66.31058946,6
91931.71209,69.90048832,6
92083.30875,68.94513831,6
92335.96985,66.80098073,6
92234.90541,65.12047767,6
92234.90541,57.50702279,6
92624.72539,68.04801294,6
93093.95314,67.41266559,6
92891.82426,62.53918497,6
93082.46854,69.08065988,6
93331.45457,66.27189724,6
93296.08202,65.80846011,6
93220.28369,65.13808481,6
93371.88035,61.27234086,6
93826.67032,68.50621404,6
93826.67032,64.59552425,6
94205.66197,67.66373027,6
94102.30061,67.07593657,6
93978.26698,62.28442497,6
94458.32307,68.95600691,6
94565.70403,66.1231061,6
94433.05696,70.13590221,6
94751.40994,66.86593149,6
94584.65361,59.20295926,6
95054.60326,68.4534428,6
95216.30636,64.88462903,6
95357.79657,67.86132143,6
95519.49968,67.34310654,6
95342.63691,71.42448353,6
95615.51089,68.8838394,6
95599.1851,66.19136927,6
95873.22521,66.94314203,6
95696.36244,64.53466009,6
96110.72664,65.30676549,6
96176.41853,72.12420405,6
96201.68464,68.54106788,6
96353.2813,68.09956116,6
96418.97318,65.83871829,6
96782.80516,69.04295571,6
96707.00683,63.76081571,6
97138.47425,66.84281649,6
97010.20015,71.62794374,6
97010.20015,67.33217584,6
97288.12736,65.16721266,6
96858.60349,72.23832436,6
97389.1918,68.5995168,6
97423.64558,67.98415638,6
97540.78846,66.02039782,6
97010.20015,65.50848672,6
98054.53269,69.06469292,6
97881.88094,66.85836695,6
98222.97342,70.9601769,6
98222.97342,69.97417743,6
98450.36841,66.53230892,6
98450.36841,64.9509275,6
98450.36841,63.77059745,6
98583.01548,68.55386868,6
98309.60008,67.9716222,6
98788.01551,66.15348878,6
98677.76339,70.46978563,6
98768.72139,65.82671935,6
99157.81948,69.33133592,6
99663.14167,64.96233953,6
99208.3517,63.65647714,6
99749.76834,68.7344649,6
99738.94,69.94287586,6
99587.34334,66.25624646,6
100067.3994,64.24917817,6
100193.73,68.13781864,6
100269.5283,66.80837138,6
100269.5283,65.67151573,6
100724.3183,69.24185111,6
100648.52,67.59004115,6
100940.8849,65.04178457,6
100421.125,64.74942364,6
101027.5116,70.2330675,6
101027.5116,68.67777073,6
100951.7133,63.40606458,6
101179.1083,66.21277206,6
101406.5032,71.42448353,6
101937.0916,69.17990008,6
101937.0916,67.01813538,6
101985.3269,64.97730856,6
102012.8899,70.14633607,6
102219.6126,68.60544513,6
102012.8899,65.66499457,6
102532.6499,64.82655965,6
102947.7359,66.52578776,6
103214.8348,68.96470179,6
103237.3244,67.66548596,6
103200.397,69.53856391,6
104181.8882,68.61055261,6
104211.0414,67.0800864,6
104337.372,66.52578776,6
104084.7109,67.7691557,6
104514.2347,69.23859053,6
104665.8314,70.04721443,6
104969.0247,65.82476301,6
105196.4197,70.56890727,6
105423.8147,68.22781065,6
105423.8147,67.246376,6
105482.769,66.60693998,6
105196.4197,63.40606458,6
105651.2097,69.33858166,6
105802.8063,62.67221665,6
106272.756,65.91540714,6
106727.546,68.23694028,6
106409.193,67.04226367,6
106606.2686,66.56230626,6
106560.7896,69.69768023,6
106833.6636,66.27711417,6
107576.4872,68.44561741,6
107497.9326,65.71479253,6
107133.4881,65.24937928,6
107394.5713,67.56917344,6
108051.4901,68.31693318,6
107968.4729,69.16778936,6
108059.9121,66.32822075,6
107968.4729,64.28250855,6
108304.1512,67.11269221,6
108258.6722,65.84237014,6
109062.1345,68.18868369,6
109289.5295,68.90423284,6
109124.1513,66.49179868,6
108834.7395,64.53466009,6
109062.1345,70.01460863,6
109525.3465,67.64646127,6
109542.1906,67.18825486,6
110148.5772,68.81688882,6
110375.9722,66.47144476,6
110325.44,65.74759594,6
110047.5128,68.56038984,6
110765.0703,67.51526518,6
110856.0283,67.03009084,6
110697.2127,65.22155566,6
110957.0927,71.16885404,6
111287.8491,66.73968182,6
111184.4877,63.80972441,6
111563.4794,72.20702279,6
111790.8744,65.94540448,6
111752.9752,67.60503982,6
111639.2777,67.29963214,6
112001.4253,65.54326624,6
112432.6335,66.74663773,6
112548.8576,66.34536899,6
112094.0677,63.78907407,6
112607.8119,70.62687314,6
112245.6643,68.74298233,6
112321.4627,64.38684712,6
113064.2863,65.77194161,6
113676.9151,67.16920893,6
113231.0426,66.72577002,6
113610.0343,66.18147049,6
113382.6393,70.9167025,6
114110.3032,67.58482423,6
114064.8242,65.08787187,6
114140.6226,68.22650642,6
114455.4772,65.91380193,6
114292.2192,64.50683647,6
114595.4125,63.52431495,6
115016.5144,66.73620387,6
114747.0092,58.7629983,6
115336.5518,67.53439392,6
114747.0092,65.11721709,6
115126.0008,62.39571944,6
115479.7264,66.01858639,6
115863.3119,67.08146968,6
115656.5891,64.15730227,6
116540.903,67.81045638,6
116490.3708,66.70838025,6
116606.5949,65.6759584,6
116414.5724,68.62820991,6
116604.0683,66.10712926,6
117002.0095,67.04422002,6
117096.7574,62.10281065,6
117659.8307,67.94740075,6
117641.1272,65.64839526,6
117869.9004,66.80750189,6
118309.5307,64.95744866,6
117778.9424,62.03922934,6
118700.1836,67.00534387,6
118764.3206,68.30389086,6
118915.9173,67.61808214,6
119316.5656,66.36927991,6
119814.6689,68.62870676,6
119749.6989,66.99903769,6
119977.0939,67.64307993,6
120431.8839,66.41492803,6
120431.8839,66.00409492,6
120642.4348,65.66499457,6
121038.2705,68.49517823,6
121227.7663,65.08461129,6
121311.1445,67.31197887,6
121680.0297,66.23537875,6
121804.6758,65.53457136,6
121947.8505,67.67459887,6
122251.0438,68.52452345,6
122402.6404,64.64769354,6
122641.6967,67.15984521,6
122326.8421,60.0672304,6
122909.9062,66.39536455,6
123099.9851,65.50066133,6
123160.6237,67.86914682,6
123312.2204,68.34736526,6
123526.9823,64.89245443,6
123767.0104,67.02791712,6
123809.1206,65.8804344,6
124129.1579,66.69099049,6
123809.1206,64.26994928,6
124579.1353,65.24888243,6
124782.708,65.08591552,6
124979.7836,68.04195758,6
124873.666,66.86861448,6
125005.0498,66.06206079,6
125358.7753,66.38558281,6
125207.1786,54.45903237,6
125998.8501,67.51584484,6
125510.3719,65.19547102,6
126306.2544,66.01713724,6
126344.1536,67.04095944,6
126537.8604,66.51516068,6
126419.9519,64.72073053,6
127177.9352,67.38285457,6
127405.3302,65.77911488,6
127253.7335,67.02791712,6
127708.5235,66.47687906,6
128011.7168,68.46583301,6
128087.5151,61.44710796,6
128828.6544,68.14400166,6
128875.8178,66.7344649,6
128769.7001,51.06628993,6
129376.0867,67.60503982,6
129148.6917,66.03539649,6
